id	latitude	longitude
29612	40.77207	-73.95599
29613	40.76645	-73.91486
29614	40.74439	-73.91372
29615	40.78662	-73.94109
29616	40.6322	-73.95969
29617	40.70402	-74.01572
29618	40.79427	-73.84726
29619	40.82389	-73.95014
29620	40.73761	-73.99758
29621	40.72666	-73.87004
29622	40.67985	-73.96277
29623	40.63762	-73.91004
29624	40.68482	-73.93723
29625	40.74322	-73.98005
29626	40.67605	-73.95791
29627	40.68567	-73.95146
29628	40.66298	-73.77
29629	40.85925	-73.9297
29630	40.82881	-73.94309
29631	40.66064	-73.98564
29632	40.68117	-73.93537
29633	40.77418	-73.95327
29634	40.65217	-73.95974
29635	40.7275	-73.99168
29636	40.81246	-73.95161
29637	40.67593	-73.94966
29638	40.73951	-73.99979
29639	40.69251	-73.9301
29640	40.69124	-73.90236
29641	40.7	-73.91714
29642	40.77862	-73.94562
29643	40.75241	-73.98558
29644	40.75497	-73.99788
29645	40.67508	-73.92269
29646	40.8485	-73.93509
29647	40.74252	-73.9798
29648	40.66745	-73.78156
29649	40.65892	-73.98386
29650	40.7118	-74.0083
29651	40.66658	-73.76581
29652	40.66337	-73.88036
29653	40.73684	-73.98157
29654	40.70379	-73.8187
29655	40.80906	-73.92031
29656	40.70262	-73.91679
29657	40.69062	-73.92079
29658	40.72406	-73.98275
29659	40.67582	-73.94054
29660	40.74211	-73.89067
29661	40.67862	-73.97065
29662	40.76824	-73.95989
29663	40.72779	-73.98644
29664	40.78517	-73.9527
29665	40.67859	-73.97787
29666	40.67829	-73.96899
29667	40.73686	-73.99171
29668	40.68518	-73.94283
29669	40.77253	-73.82467
29670	40.74376	-73.99313
29671	40.75721	-73.96813
29672	40.70283	-73.93788
29673	40.7152	-74.01368
29674	40.68917	-73.94937
29675	40.78096	-73.95412
29676	40.70228	-73.90097
29677	40.64581	-74.07949
29678	40.67404	-73.96395
29679	40.71214	-73.94423
29680	40.81899	-73.94714
29681	40.74881	-74.00473
29682	40.88007	-73.87326
29683	40.75021	-74.00479
29684	40.81376	-73.95354
29685	40.81236	-73.95204
29686	40.81196	-73.95221
29687	40.73307	-73.98347
29688	40.7504	-73.97759
29689	40.65676	-73.94139
29690	40.67336	-73.95383
29691	40.65757	-73.96039
29692	40.71527	-73.9898
29693	40.6986	-73.99322
29694	40.67488	-73.9388
29695	40.82742	-73.94878
29696	40.71131	-73.87376
29697	40.69417	-73.94873
29698	40.76936	-73.83035
29699	40.70858	-73.94791
29700	40.71286	-73.95648
29701	40.63773	-73.91729
29702	40.81337	-73.95206
29703	40.86529	-73.92213
29704	40.81351	-73.95186
29705	40.81339	-73.95176
29706	40.66884	-73.95957
29707	40.66013	-73.98649
29708	40.72021	-73.96246
29709	40.65875	-73.93698
29710	40.71263	-73.98106
29711	40.62306	-73.96965
29712	40.68425	-73.90708
29713	40.72017	-73.95977
29714	40.74615	-73.90216
29715	40.71494	-73.96214
29716	40.80106	-73.94503
29717	40.79551	-73.97221
29718	40.80895	-73.95894
29719	40.68613	-73.92815
29720	40.68531	-73.97948
29721	40.68729	-73.92949
29722	40.69819	-73.92194
29723	40.65888	-73.95959
29724	40.75533	-73.93261
29725	40.69185	-73.92052
29726	40.80684	-73.94612
29727	40.71527	-73.99841
29728	40.69226	-73.92681
29729	40.76119	-73.91294
29730	40.86664	-73.89844
29731	40.73609	-73.98566
29732	40.67685	-73.91499
29733	40.75639	-73.91619
29734	40.80095	-73.96725
29735	40.80194	-73.94397
29736	40.69864	-73.90746
29737	40.63767	-73.94011
29738	40.60295	-74.17117
29739	40.72998	-73.95649
29740	40.72522	-73.95184
29741	40.721	-73.98186
29742	40.68993	-73.90499
29743	40.73531	-73.95631
29744	40.7348	-73.95701
29745	40.72073	-73.9929
29746	40.72509	-73.98954
29747	40.72011	-73.99535
29748	40.62427	-73.96194
29749	40.8521	-73.93958
29750	40.72016	-73.95462
29751	40.69158	-73.91096
29752	40.7195	-73.96084
29753	40.71174	-73.94956
29754	40.7682	-73.92852
29755	40.6774	-73.95133
29756	40.7972	-73.96156
29757	40.66989	-73.9436
29758	40.70351	-74.01266
29759	40.72997	-73.98772
29760	40.64016	-73.94119
29761	40.69083	-73.9655
29762	40.70332	-73.92766
29763	40.6932	-73.97348
29764	40.6329	-73.92784
29765	40.65681	-73.95931
29766	40.76805	-73.96765
29767	40.68712	-73.9914
29768	40.75561	-73.93596
29769	40.78941	-73.97167
29770	40.71126	-73.96009
29771	40.77219	-73.94763
29772	40.78694	-73.97218
29773	40.67346	-73.93295
29774	40.71899	-73.95858
29775	40.72149	-73.98273
29776	40.74526	-73.91355
29777	40.70764	-74.00077
29778	40.70619	-73.9145
29779	40.74698	-73.98906
29780	40.68652	-73.95005
29781	40.74148	-73.98126
29782	40.68732	-73.9151
29783	40.68599	-73.92967
29784	40.67342	-73.89325
29785	40.76365	-73.96683
29786	40.70701	-73.90949
29787	40.73254	-74.00285
29788	40.72753	-73.98412
29789	40.65168	-73.96457
29790	40.83618	-73.94443
29791	40.75946	-73.96498
29792	40.70364	-73.93146
29793	40.67802	-73.9614
29794	40.67674	-73.99769
29795	40.77233	-73.95321
29796	40.74893	-73.94688
29797	40.72454	-73.84103
29798	40.80228	-73.93903
29799	40.70542	-73.9411
29800	40.76482	-73.97965
29801	40.69507	-73.89599
29802	40.77978	-73.95153
29803	40.77698	-73.95864
29804	40.705	-73.91933
29805	40.69088	-73.90535
29806	40.66669	-73.9807
29807	40.72017	-73.95352
29808	40.76274	-73.99321
29809	40.70856	-73.94281
29810	40.68898	-73.95835
29811	40.60336	-74.17118
29812	40.70285	-73.92563
29813	40.76551	-73.98315
29814	40.77251	-73.95113
29815	40.67418	-73.97918
29816	40.6964	-73.94696
29817	40.6865	-73.93199
29818	40.74286	-73.99847
29819	40.76716	-73.98779
29820	40.70843	-73.75018
29821	40.65222	-73.95016
29822	40.74779	-73.98734
29823	40.74658	-73.97782
29824	40.68876	-73.95265
29825	40.70593	-73.92818
29826	40.72545	-73.98279
29827	40.652	-73.95805
29828	40.76372	-73.98355
29829	40.71998	-73.96141
29830	40.79846	-73.94239
29831	40.68588	-73.9144
29832	40.70733	-73.92028
29833	40.7141	-73.96194
29834	40.80189	-73.94483
29835	40.60407	-73.95302
29836	40.75715	-73.99759
29837	40.73677	-73.84784
29838	40.71246	-73.96133
29839	40.69375	-73.96697
29840	40.72196	-73.98103
29841	40.70299	-73.92693
29842	40.74355	-73.92557
29843	40.67839	-73.92532
29844	40.58012	-73.95896
29845	40.66987	-73.93433
29846	40.66615	-73.95426
29847	40.76097	-73.92191
29848	40.83755	-73.94224
29849	40.75794	-73.83234
29850	40.7116	-73.99568
29851	40.72475	-73.94889
29852	40.5895	-74.09663
29853	40.68156	-73.93722
29854	40.65907	-73.99849
29855	40.74144	-73.99984
29856	40.7195	-73.95256
29857	40.69665	-73.85114
29858	40.64579	-73.97383
29859	40.6654	-73.93653
29860	40.64786	-73.96125
29861	40.75066	-73.9804
29862	40.82101	-73.94065
29863	40.6996	-73.91492
29864	40.70419	-73.75116
29865	40.76475	-73.9289
29866	40.6899	-73.93559
29867	40.72249	-73.75486
29868	40.75735	-73.87845
29869	40.71889	-73.99686
29870	40.67031	-73.98603
29871	40.77799	-73.90807
29872	40.71884	-73.98354
29873	40.76853	-73.9172
29874	40.76546	-73.99253
29875	40.74827	-73.97851
29876	40.69054	-73.97892
29877	40.71691	-73.96302
29878	40.66621	-73.99256
29879	40.74807	-73.73674
29880	40.74142	-74.0025
29881	40.65369	-73.95565
29882	40.72968	-73.98073
29883	40.74882	-73.97788
29884	40.73123	-73.98655
29885	40.77602	-73.95062
29886	40.66182	-73.99387
29887	40.6092	-73.9572
29888	40.67697	-73.96317
29889	40.70289	-73.92594
29890	40.71412	-74.00984
29891	40.72196	-73.98083
29892	40.72957	-73.98724
29893	40.70612	-73.90729
29894	40.58198	-73.9577
29895	40.67074	-73.94896
29896	40.82089	-73.95018
29897	40.68804	-73.93013
29898	40.73573	-73.98755
29899	40.67432	-73.9391
29900	40.85407	-73.83264
29901	40.86407	-73.92822
29902	40.70068	-73.91008
29903	40.80375	-73.93599
29904	40.6784	-73.8924
29905	40.74711	-73.88188
29906	40.72169	-73.98279
29907	40.707	-73.82684
29908	40.77395	-73.95493
29909	40.70581	-73.93454
29910	40.72839	-73.99437
29911	40.81767	-73.93771
29912	40.70849	-73.94535
29913	40.74208	-73.92414
29914	40.84934	-73.83345
29915	40.7117	-73.9624
29916	40.76327	-73.96766
29917	40.7434	-73.90588
29918	40.7841	-73.97468
29919	40.78904	-73.97172
29920	40.77847	-73.95162
29921	40.74422	-73.98473
29922	40.70649	-73.94317
29923	40.80557	-73.96441
29924	40.77742	-73.95149
29925	40.68209	-73.92015
29926	40.77748	-73.9514
29927	40.77915	-73.95041
29928	40.85929	-73.84229
29929	40.77721	-73.94997
29930	40.77712	-73.95176
29931	40.77717	-73.95131
29932	40.68799	-73.95202
29933	40.76208	-73.99932
29934	40.71181	-73.96383
29935	40.638	-74.01619
29936	40.71415	-73.91426
29937	40.67191	-73.92669
29938	40.66896	-73.95347
29939	40.68579	-73.91416
29940	40.68651	-73.91384
29941	40.69727	-73.98552
29942	40.69946	-73.89079
29943	40.76393	-73.86444
29944	40.72904	-73.95433
29945	40.69842	-73.92378
29946	40.75305	-73.93487
29947	40.71563	-73.9398
29948	40.81064	-73.95734
29949	40.7437	-73.91983
29950	40.69181	-73.95989
29951	40.71218	-73.96711
29952	40.64399	-74.08526
29953	40.70312	-73.98416
29954	40.67218	-73.94087
29955	40.79653	-73.96887
29956	40.64129	-73.91316
29957	40.67087	-73.91293
29958	40.72998	-73.9839
29959	40.67958	-73.90858
29960	40.81618	-73.94355
29961	40.67966	-73.93045
29962	40.70124	-73.91988
29963	40.6849	-73.91811
29964	40.84697	-73.93776
29965	40.71043	-73.95575
29966	40.84861	-73.93716
29967	40.74252	-73.8899
29968	40.8045	-73.96383
29969	40.71276	-73.95897
29970	40.65625	-73.91901
29971	40.65501	-73.91886
29972	40.72629	-73.98417
29973	40.68728	-73.82875
29974	40.76649	-73.82991
29975	40.80026	-73.96425
29976	40.6873	-73.82737
29977	40.76354	-73.96189
29978	40.73718	-73.99851
29979	40.84502	-73.94078
29980	40.7457	-73.97672
29981	40.83051	-73.94537
29982	40.75544	-73.96901
29983	40.6718	-73.92678
29984	40.74742	-73.9766
29985	40.71269	-73.98713
29986	40.69181	-73.9331
29987	40.68975	-73.93327
29988	40.71371	-73.95189
29989	40.75881	-73.96295
29990	40.65331	-73.96271
29991	40.74281	-73.95044
29992	40.74652	-73.90738
29993	40.74279	-73.90419
29994	40.73143	-74.00338
29995	40.7654	-73.98039
29996	40.7773	-73.95652
29997	40.65175	-73.96408
29998	40.70114	-73.91705
29999	40.69552	-73.94835
30000	40.72939	-73.98553
30001	40.80878	-73.95777
30002	40.87906	-73.85987
30003	40.88049	-73.8613
30004	40.73384	-73.95782
30005	40.8805	-73.86178
30006	40.79661	-73.93832
30007	40.69017	-73.86683
30008	40.8987	-73.86389
30009	40.77074	-73.87342
30010	40.72651	-73.99196
30011	40.80017	-73.93812
30012	40.68928	-73.95541
30013	40.82748	-73.95083
30014	40.6896	-73.95653
30015	40.71191	-73.90631
30016	40.80022	-73.96301
30017	40.73716	-73.99764
30018	40.75524	-73.90701
30019	40.71147	-73.96
30020	40.79728	-73.97348
30021	40.84693	-73.94205
30022	40.6897	-73.96535
30023	40.67544	-73.94023
30024	40.72943	-73.99277
30025	40.74107	-73.988
30026	40.71608	-73.99081
30027	40.8273	-73.88906
30028	40.6786	-73.98705
30029	40.7592	-73.97017
30030	40.84882	-73.90263
30031	40.79037	-73.9458
30032	40.59868	-73.99202
30033	40.6752	-73.96385
30034	40.68206	-73.95998
30035	40.85662	-73.89797
30036	40.77418	-73.91889
30037	40.69126	-73.97186
30038	40.75287	-73.99066
30039	40.72836	-73.99961
30040	40.72605	-74.00072
30041	40.70425	-73.92624
30042	40.64593	-73.97745
30043	40.77029	-73.95526
30044	40.69113	-73.86778
30045	40.67226	-73.97251
30046	40.7675	-73.90911
30047	40.66322	-73.95142
30048	40.64086	-73.9547
30049	40.70828	-73.75276
30050	40.66186	-73.99505
30051	40.74216	-73.99673
30052	40.73799	-73.97821
30053	40.75584	-73.99559
30054	40.71662	-73.94514
30055	40.86578	-73.86534
30056	40.64726	-73.95937
30057	40.83416	-73.94375
30058	40.68822	-73.9124
30059	40.79298	-73.97249
30060	40.71264	-73.96461
30061	40.72421	-73.94074
30062	40.63012	-74.13512
30063	40.75546	-73.99582
30064	40.61182	-73.95436
30065	40.77579	-73.95628
30066	40.7216	-73.98959
30067	40.74879	-73.88342
30068	40.68293	-73.98849
30069	40.69564	-73.85052
30070	40.70569	-73.95301
30071	40.7255	-73.84755
30072	40.76444	-73.86907
30073	40.84718	-73.91378
30074	40.69874	-73.92496
30075	40.77394	-73.95252
30076	40.75115	-73.99787
30077	40.68706	-73.95637
30078	40.80115	-73.96282
30079	40.7681	-73.82265
30080	40.74786	-73.94628
30081	40.74405	-73.97596
30082	40.71937	-73.90442
30083	40.74668	-73.97309
30084	40.71967	-73.99583
30085	40.74759	-73.91446
30086	40.6455	-73.95975
30087	40.654	-73.96209
30088	40.68357	-73.93753
30089	40.71172	-73.98864
30090	40.69076	-73.95883
30091	40.6844	-73.98669
30092	40.84857	-73.94193
30093	40.84777	-73.94178
30094	40.84643	-73.94187
30095	40.82015	-73.95747
30096	40.77226	-73.95631
30097	40.68261	-73.95187
30098	40.79788	-73.96235
30099	40.74827	-73.98828
30100	40.8298	-73.93984
30101	40.73091	-74.00002
30102	40.69839	-73.92044
30103	40.77722	-73.97834
30104	40.68651	-73.96604
30105	40.70663	-73.89709
30106	40.74301	-73.8954
30107	40.79408	-73.97392
30108	40.67616	-73.96466
30109	40.67671	-73.94938
30110	40.72742	-73.95066
30111	40.71619	-73.95641
30112	40.67184	-73.94041
30113	40.72672	-73.9517
30114	40.72612	-73.95691
30115	40.59078	-74.07504
30116	40.70757	-73.95387
30117	40.7149	-73.80916
30118	40.64279	-74.00515
30119	40.80086	-73.93979
30120	40.68901	-73.90768
30121	40.76163	-73.97113
30122	40.69472	-73.98337
30123	40.64109	-73.97503
30124	40.74524	-73.8876
30125	40.83118	-73.94325
30126	40.77603	-73.95573
30127	40.68807	-73.93634
30128	40.64745	-73.94413
30129	40.77506	-73.95335
30130	40.69109	-73.99654
30131	40.83168	-73.91977
30132	40.69306	-73.94475
30133	40.6893	-73.94573
30134	40.77354	-73.82371
30135	40.6943	-73.93935
30136	40.63462	-74.08136
30137	40.68082	-73.92162
30138	40.65511	-74.001
30139	40.72923	-73.98197
30140	40.70468	-73.92481
30141	40.77202	-73.91292
30142	40.71399	-73.95363
30143	40.739	-74.00115
30144	40.75377	-73.97223
30145	40.67914	-74.0063
30146	40.70991	-73.91832
30147	40.8315	-73.92047
30148	40.67294	-73.95943
30149	40.71483	-73.99287
30150	40.70794	-73.94532
30151	40.68215	-73.97372
30152	40.68705	-73.91425
30153	40.66179	-73.95879
30154	40.71335	-74.00687
30155	40.74482	-73.99882
30156	40.65774	-73.99927
30157	40.79701	-73.96933
30158	40.749	-73.97961
30159	40.76105	-73.82317
30160	40.80541	-73.93658
30161	40.69158	-73.95958
30162	40.72291	-73.94781
30163	40.70987	-73.98689
30164	40.71097	-73.9533
30165	40.69061	-73.99264
30166	40.71913	-73.99835
30167	40.60434	-74.0169
30168	40.78785	-73.94249
30169	40.71395	-73.91373
30170	40.71859	-73.95284
30171	40.73082	-73.86796
30172	40.76646	-73.9676
30173	40.64555	-74.00995
30174	40.67904	-73.94191
30175	40.86918	-73.8905
30176	40.66459	-73.98553
30177	40.64397	-73.96907
30178	40.76422	-73.98188
30179	40.60859	-73.99331
30180	40.82521	-73.94159
30181	40.71703	-73.96509
30182	40.75159	-73.89437
30183	40.71225	-73.95757
30184	40.70529	-73.93883
30185	40.69029	-73.92277
30186	40.7196	-73.98133
30187	40.6858	-73.90734
30188	40.76126	-73.97628
30189	40.7186	-73.95997
30190	40.84664	-73.93977
30191	40.63179	-74.16122
30192	40.60444	-74.01725
30193	40.78648	-73.97923
30194	40.68231	-73.91252
30195	40.74371	-73.90877
30196	40.82932	-73.94575
30197	40.7623	-73.99096
30198	40.72765	-73.99881
30199	40.79497	-73.9477
30200	40.74121	-73.98139
30201	40.85655	-73.90377
30202	40.67289	-73.98316
30203	40.62422	-74.09316
30204	40.69907	-73.85161
30205	40.76165	-73.90839
30206	40.71794	-73.9595
30207	40.76125	-73.96449
30208	40.81367	-73.95133
30209	40.77839	-73.97613
30210	40.69028	-73.95195
30211	40.82826	-73.94589
30212	40.75363	-73.88151
30213	40.73739	-73.92397
30214	40.76506	-73.93234
30215	40.8347	-73.94487
30216	40.75664	-73.97191
30217	40.71848	-73.99756
30218	40.80497	-73.94952
30219	40.76155	-73.98687
30220	40.74825	-73.94095
30221	40.67104	-73.99362
30222	40.67833	-73.89338
30223	40.73307	-73.91995
30224	40.71331	-73.99015
30225	40.71707	-73.95982
30226	40.60809	-74.0727
30227	40.70742	-73.93754
30228	40.70744	-73.94681
30229	40.69374	-73.912
30230	40.68708	-73.91237
30231	40.80381	-73.95055
30232	40.73272	-73.91826
30233	40.73291	-73.9196
30234	40.73981	-74.00031
30235	40.66122	-73.88672
30236	40.85265	-73.93247
30237	40.60687	-73.98349
30238	40.64588	-73.97831
30239	40.66916	-73.9371
30240	40.71474	-73.95476
30241	40.69273	-73.90719
30242	40.7876	-73.94139
30243	40.75978	-73.97159
30244	40.74443	-73.88613
30245	40.73214	-73.98783
30246	40.72774	-74.00161
30247	40.68969	-73.96682
30248	40.66505	-73.95445
30249	40.67853	-73.88991
30250	40.68352	-73.92557
30251	40.72831	-73.98873
30252	40.7975	-73.93556
30253	40.75857	-73.89298
30254	40.68861	-73.92941
30255	40.67984	-73.84403
30256	40.81809	-73.94168
30257	40.71782	-73.96318
30258	40.83921	-73.93535
30259	40.71846	-73.9616
30260	40.71653	-73.96276
30261	40.71536	-73.94058
30262	40.75272	-73.99682
30263	40.7286	-73.95169
30264	40.72257	-73.98884
30265	40.68475	-73.92897
30266	40.67641	-73.95736
30267	40.72603	-73.98469
30268	40.72197	-74.00633
30269	40.64187	-73.97376
30270	40.66289	-73.99815
30271	40.74497	-73.91752
30272	40.83913	-73.9461
30273	40.61204	-73.95501
30274	40.84442	-73.94039
30275	40.72345	-73.94642
30276	40.63571	-73.92398
30277	40.80405	-73.96375
30278	40.65465	-73.96158
30279	40.72743	-73.85068
30280	40.71473	-73.99091
30281	40.70073	-73.91714
30282	40.66876	-73.98448
30283	40.71117	-73.98727
30284	40.82781	-73.94405
30285	40.81862	-73.95565
30286	40.728	-74.00265
30287	40.69752	-73.97419
30288	40.70665	-73.93894
30289	40.68831	-73.91866
30290	40.67237	-73.87651
30291	40.72107	-73.94316
30292	40.7265	-73.98878
30293	40.71925	-73.99301
30294	40.71033	-73.94921
30295	40.71124	-73.99456
30296	40.67985	-73.91061
30297	40.69205	-73.94334
30298	40.73925	-73.98084
30299	40.81449	-73.95842
30300	40.72764	-73.993
30301	40.73974	-73.99563
30302	40.83229	-73.94339
30303	40.68858	-73.95721
30304	40.829	-73.94803
30305	40.78654	-73.97663
30306	40.69029	-73.90623
30307	40.68337	-73.92996
30308	40.74711	-73.93917
30309	40.76305	-73.96704
30310	40.67487	-73.94051
30311	40.75522	-73.81259
30312	40.63779	-74.12274
30313	40.76451	-73.91182
30314	40.67988	-73.92229
30315	40.70223	-73.92959
30316	40.58591	-73.95099
30317	40.697	-73.93116
30318	40.65281	-73.96581
30319	40.66022	-73.98581
30320	40.76525	-73.86715
30321	40.7551	-73.99363
30322	40.71971	-73.98761
30323	40.76483	-73.96675
30324	40.7605	-73.92795
30325	40.70488	-73.94101
30326	40.69799	-73.90509
30327	40.69704	-73.90576
30328	40.68791	-73.95633
30329	40.71708	-73.99908
30330	40.74848	-73.97609
30331	40.76677	-73.9171
30332	40.69012	-73.99221
30333	40.69431	-73.97063
30334	40.75988	-73.96115
30335	40.71356	-73.95276
30336	40.68464	-73.92268
30337	40.78494	-73.94988
30338	40.76	-73.98962
30339	40.85197	-73.94074
30340	40.84305	-73.93877
30341	40.68307	-73.97981
30342	40.72107	-73.9834
30343	40.76314	-73.83
30344	40.67183	-73.78025
30345	40.80309	-73.96883
30346	40.69176	-73.94261
30347	40.65814	-73.97718
30348	40.80899	-73.94225
30349	40.67964	-73.90675
30350	40.74233	-74.0002
30351	40.68048	-73.90787
30352	40.67913	-73.90665
30353	40.57879	-74.11043
30354	40.71876	-73.94441
30355	40.67308	-73.95522
30356	40.81404	-73.93809
30357	40.70477	-73.93206
30358	40.75707	-73.81205
30359	40.67908	-73.96858
30360	40.76686	-73.98555
30361	40.74085	-74.00379
30362	40.843	-73.84806
30363	40.71655	-73.99042
30364	40.78046	-73.98818
30365	40.76431	-73.98859
30366	40.6878	-73.93915
30367	40.76322	-73.93047
30368	40.74265	-73.98066
30369	40.65891	-73.95887
30370	40.69749	-73.93153
30371	40.71779	-73.94632
30372	40.75703	-73.88368
30373	40.7046	-73.92198
30374	40.75251	-73.86401
30375	40.75312	-73.86479
30376	40.75295	-73.86465
30377	40.75287	-73.86435
30378	40.75144	-73.86418
30379	40.72528	-73.74738
30380	40.68493	-73.90882
30381	40.70234	-74.01047
30382	40.76398	-73.96581
30383	40.75044	-73.93961
30384	40.69861	-73.90728
30385	40.71254	-73.96183
30386	40.5788	-73.95719
30387	40.86222	-73.93052
30388	40.74505	-73.88148
30389	40.75325	-73.93538
30390	40.68663	-73.91538
30391	40.68936	-73.84114
30392	40.74633	-73.98694
30393	40.77255	-73.96323
30394	40.70333	-73.92933
30395	40.83705	-73.93843
30396	40.72205	-73.98132
30397	40.71436	-73.93949
30398	40.65683	-73.99959
30399	40.69987	-73.88952
30400	40.67843	-73.96125
30401	40.72177	-73.99205
30402	40.764	-73.98033
30403	40.71515	-73.95252
30404	40.83452	-73.93143
30405	40.74057	-74.00263
30406	40.83593	-73.93004
30407	40.77388	-73.94913
30408	40.73075	-73.95725
30409	40.74457	-73.92307
30410	40.71759	-73.95935
30411	40.71331	-73.83474
30412	40.81164	-73.94513
30413	40.68084	-73.98964
30414	40.71044	-73.9583
30415	40.69126	-73.99288
30416	40.67594	-73.89365
30417	40.65104	-73.96275
30418	40.72062	-73.98425
30419	40.72608	-73.98258
30420	40.74756	-73.91222
30421	40.75689	-73.997
30422	40.67716	-73.91418
30423	40.67707	-73.94834
30424	40.69167	-73.95381
30425	40.68993	-73.95287
30426	40.78167	-73.94734
30427	40.76179	-73.96199
30428	40.74891	-73.97887
30429	40.76452	-73.9874
30430	40.7648	-73.98879
30431	40.6439	-73.96866
30432	40.68832	-73.96366
30433	40.67295	-73.95883
30434	40.66072	-73.87638
30435	40.68746	-73.94648
30436	40.72434	-73.99532
30437	40.74016	-73.98735
30438	40.87993	-73.87195
30439	40.64715	-73.90447
30440	40.63457	-74.0325
30441	40.74248	-73.99568
30442	40.73709	-73.98027
30443	40.77825	-73.94719
30444	40.70923	-73.95205
30445	40.70199	-73.92035
30446	40.71081	-73.94965
30447	40.74688	-73.98701
30448	40.74968	-73.98951
30449	40.63255	-73.90742
30450	40.72822	-73.99239
30451	40.67066	-73.98671
30452	40.73182	-73.87579
30453	40.68013	-73.97451
30454	40.75654	-73.83146
30455	40.79167	-73.97421
30456	40.81061	-73.95125
30457	40.74253	-73.88962
30458	40.69322	-73.91268
30459	40.63285	-73.97483
30460	40.71452	-73.95451
30461	40.68209	-73.73662
30462	40.87188	-73.91936
30463	40.73419	-73.98726
30464	40.73629	-73.98753
30465	40.71072	-73.94382
30466	40.83767	-73.94171
30467	40.69401	-73.90578
30468	40.74161	-73.99435
30469	40.67656	-74.01656
30470	40.63164	-74.0292
30471	40.70794	-73.94404
30472	40.76833	-73.96156
30473	40.76509	-73.91026
30474	40.75524	-73.90768
30475	40.69639	-73.93724
30476	40.76044	-73.92955
30477	40.8232	-73.95463
30478	40.67563	-73.87866
30479	40.75988	-73.95097
30480	40.68221	-73.92614
30481	40.64105	-73.957
30482	40.72172	-74.0041
30483	40.68524	-73.97463
30484	40.77154	-73.95573
30485	40.71068	-73.96035
30486	40.79913	-73.9632
30487	40.66094	-73.94535
30488	40.87021	-73.86095
30489	40.57044	-74.11747
30490	40.82325	-73.95243
30491	40.76187	-73.92762
30492	40.76032	-73.95164
30493	40.70904	-73.9471
30494	40.81453	-73.96141
30495	40.71849	-73.95053
30496	40.71374	-73.98907
30497	40.73389	-74.00086
30498	40.68016	-73.91054
30499	40.70644	-73.94339
30500	40.67913	-73.98015
30501	40.71012	-74.00828
30502	40.68086	-73.9926
30503	40.80373	-73.93594
30504	40.84389	-73.94127
30505	40.68477	-73.908
30506	40.72909	-73.98986
30507	40.70374	-73.92497
30508	40.6802	-73.96504
30509	40.7115	-73.9952
30510	40.69466	-73.97151
30511	40.76006	-73.9408
30512	40.86737	-73.89415
30513	40.82197	-73.94948
30514	40.70438	-74.00856
30515	40.68892	-73.90495
30516	40.67426	-73.87969
30517	40.83604	-73.93099
30518	40.74681	-73.97911
30519	40.71895	-73.84249
30520	40.68235	-73.96128
30521	40.69308	-73.91882
30522	40.69166	-73.90314
30523	40.6865	-73.97494
30524	40.70615	-74.01719
30525	40.6743	-73.78471
30526	40.80765	-73.95244
30527	40.7323	-73.99433
30528	40.78757	-73.95402
30529	40.75102	-73.99841
30530	40.80076	-73.96236
30531	40.79902	-73.96692
30532	40.71876	-73.94341
30533	40.75321	-73.97132
30534	40.7275	-74.0
30535	40.7289	-73.98865
30536	40.69051	-73.91557
30537	40.67905	-73.97238
30538	40.69121	-73.92099
30539	40.71967	-73.98311
30540	40.65232	-73.96208
30541	40.73917	-73.86362
30542	40.75129	-73.99561
30543	40.70984	-73.9433
30544	40.67923	-74.00651
30545	40.67413	-73.9398
30546	40.67799	-73.94222
30547	40.66798	-73.95528
30548	40.78353	-73.97802
30549	40.67186	-73.93684
30550	40.7748	-73.97922
30551	40.65609	-73.95781
30552	40.73726	-73.8632
30553	40.73976	-74.00953
30554	40.77462	-73.91021
30555	40.69028	-73.94163
30556	40.77597	-73.97686
30557	40.78268	-73.94977
30558	40.75173	-73.9727
30559	40.74477	-73.98004
30560	40.6845	-73.95804
30561	40.69266	-73.9399
30562	40.72142	-73.98411
30563	40.76324	-73.77111
30564	40.69786	-73.93287
30565	40.71384	-73.94228
30566	40.65923	-73.96031
30567	40.81798	-73.93956
30568	40.76534	-73.98701
30569	40.64318	-73.96835
30570	40.79766	-73.94824
30571	40.78299	-73.98318
30572	40.68303	-73.96317
30573	40.69147	-73.76013
30574	40.83711	-73.94438
30575	40.77113	-73.90459
30576	40.71198	-73.94932
30577	40.69011	-73.96999
30578	40.74035	-73.91663
30579	40.89873	-73.86449
30580	40.714	-73.77787
30581	40.66561	-73.94156
30582	40.71813	-73.94931
30583	40.74805	-73.9868
30584	40.74677	-73.98698
30585	40.74776	-73.98668
30586	40.74796	-73.98814
30587	40.74731	-73.98821
30588	40.74636	-73.98681
30589	40.74793	-73.98834
30590	40.74826	-73.98873
30591	40.74825	-73.98853
30592	40.74657	-73.98691
30593	40.7474	-73.98685
30594	40.74649	-73.98723
30595	40.74796	-73.98788
30596	40.74653	-73.98717
30597	40.74706	-73.98689
30598	40.74643	-73.98729
30599	40.6701	-73.98151
30600	40.75869	-73.99068
30601	40.8331	-73.94347
30602	40.88316	-73.91151
30603	40.80454	-73.9645
30604	40.71412	-73.94447
30605	40.68754	-73.91411
30606	40.71594	-73.9573
30607	40.88455	-73.86587
30608	40.66094	-73.98652
30609	40.71166	-73.96054
30610	40.72294	-73.94902
30611	40.72619	-73.99019
30612	40.75532	-73.9654
